genome,D300693,D300694,D300695,D300696,D300697,D300698,D300699,D300700,D300701,D300702,D300703,D300704,D300705,D300706,D300707,D300708,D300709,D300710,D300711,D300712,D300713,D300714,D300715,D300716,D300717,D300718,D300719,D300720,D300721,D300722,D300723,D300724,D300725,D300726,D300727,D300728,D300729,D300730,D300731,D300732,D300733,D300734,D300735,D300736,D300737,D300738,D300739,D300740,D300741,D300742,D300743,D300744,D300745,D300746,D300747,D300748,D300749,D300750,D300751,D300752,D300753,D300754,D300755,D300756,D300757,D300758,D300759,D300760,D300761,D300762,D300763,D300764,D300765,D300766
00-TM4:bin_000018,1.6361821431477037,1.3508286976772568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.162626993247366,1.698916044624334,2.7375530091933453,3.780146595208071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429270862994753,0.9668934070292479,0,1.6571570038237808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.756216185982183,9.194187166944637,0,0,0,0,0.9598858967579222,0,0,0,0.5353356486189643,0,0,0,0,0,0
00:bin_000159,1.3699254484487418,0.6832698505713448,0,1.472604746557281,0,0,0,0,0,0,0,0,0,0,0,0.6702477455480679,0,0,0.5841065208190904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6921248819871733,0.5004394960445356,0,0,0.7796334277435948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.091838395676661,1.9548132955692288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3207180747211806,1.9508937664025823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM1:bin_000119,0,0,4.174268914188364,2.365541133656077,0,0,0,0,0,0,0,0,0,0,0,0.8334478675178821,0.97279888597948,0,0.7197341284171718,1.5204560679029535,0,0.7896754619731412,0,0,0,0,0.6931516959001226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7683504438872417,0,0,0,1.3832316440427195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM4:bin_000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7842131759070201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9083294508318976,2.294304292222594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7215980688594201,1.6920735997198346,0,0,0,0,0.916302910156311,0,2.2002057465190377,0.8722143703624954,0.6269718677593954,1.3621717201722268,0,0,1.7492948960479784,0
D300709:bin_000042,16.316282665429302,15.26224672468689,9.753625689938891,8.499758739297688,0,0,0,3.5553778323382317,0,0,0,0,4.4888695095972695,3.3816959529754698,0,11.284737990016414,8.545664990683163,1.9935967989159842,8.101517166097125,36.45789258238483,8.023650866278727,7.05232365693546,0,0,0,4.791489200516699,1.4480161741519182,0,8.843442250021845,0,0,7.42971049146161,0.8179835426196393,8.180933044021362,7.841898267614722,0,4.275867085798849,4.684503745459414,7.644456190629099,0,6.5029336526612065,0,0,0,0,0,0,0,0,0,0,0,0,0,8.252084505381125,2.7306794512599577,0.9529259693364319,0,7.421123246125086,2.908106144378497,3.153004050855432,1.0089044784098573,6.178297039487985,5.1246484932720335,3.416626026111252,18.08790240068388,17.864117495899,10.695123520744762,9.077815938529959,3.516896642709902,0,8.629406774152866,9.35125190845609,6.785602525467962
MPB:bin_000409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4570743303126097,0,0,0,0,0,0,0,0,0.8454954071934916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TM2:bin_000013,7.497755055859945,5.2628965257377605,5.014954348536153,0.8286582862244903,0,0,0,0,0,0,0,0,0,0,0,1.314047462777956,1.283944220945508,0,4.2015012711964195,11.876445646753817,4.3307199487220975,5.564645687915392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9583377276557664,2.034426231186754,4.794862789628512,0,8.885115175617603,0,0,0,0,0,0,0,0,0,0,0,0,0,5.401535265333455,0,0.9558803201592401,1.106857293227078,2.7296165727561568,0,0,0,0.7666599429267109,0,0,0,1.2486189881829417,0.8879432420781886,0,0,0,0,1.5681331587208784,0.7357375652620877
TM4:bin_000285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0954133970160185,1.2111218350989765,0.9196285854890457,0,0,2.4315137735424384,2.268886404992885,2.5672463978209534,1.0011711612044267,0,0
21-TM3:bin_000002,4.5409188722991125,1.179051249061559,0,0,0,0,0,10.854911561689072,0,1.5322743268075583,0,0,0.8892114065208522,51.55158751572747,0,4.103011248039096,0,0,1.2578187646564856,0,0,6.076080710195186,0,0,0,0,15.027696438326076,1.0056585750085443,39.949804643307175,3.5073792475998156,22.984398919597492,2.3199021465094725,0,0,0,0,6.391576798801068,3.0906782621538182,12.125511113130791,0,0,0,0,0,0,0,0,1.1542470554487334,0,1.4868315293489467,0,0,13.10948968685179,7.193878855182326,2.1924256323885967,1.1612054838095833,0,3.9363403211101677,1.1686846108913131,2.9899467277872294,0.8425378666310699,0.6464711300961021,1.7352521554560232,2.3046125386145437,4.241706452782567,2.315405203010964,1.3844432263250126,1.6123672573283612,2.372350708576287,1.546711882250138,1.7274416746428245,11.586682609514776,0,6.826928265704037
21-TM4:bin_000042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5286844924462715,0,0,0,11.032871291458056,0.6480246616672862,4.0543081396619955,0,0,2.65730558166991,1.1238767791162902,16.514134546011064,6.615033122718031,0,14.17849100330134
MPB:bin_000042,45.590078867607154,25.653843579820766,9.183650236547626,8.447772202255981,0,0,0,0.9783591867204916,0,0,0.7353605755796745,0,11.880541551589598,0,2.9293337684586147,37.34592666851112,3.7261684390202507,13.606421593621045,9.664524617580764,11.575551386754851,3.267079069761024,17.25259091577083,0,0,0.6907556346079147,9.127402474556556,4.394776840755876,0.993727710465982,4.165335647868656,0,6.12339941396076,0,3.34283502519334,0.7664598441690338,0.72175141145488,0,23.77759003609102,6.347303798629907,12.528710334202435,0,24.102295377851803,0,0,0,0,0,0,0,0,0,0,0,0,0,19.315233087551945,0.786019783481476,4.414699001166697,2.752673364192271,21.02455445080037,11.279151036538794,7.94366392505542,4.88905340242902,4.5866505311541195,1.4779138272557233,6.5653608998538004,10.332512068862025,8.130156044849182,3.3843869597644805,5.092000709263408,2.608664604651195,0,4.671979472757869,0,2.881313599987857
MPB:bin_000387,20.5913508445154,10.506645886392722,13.841309664094474,6.244535674915421,0,0,0,0,0,0,0,0,0,0,0.6305672761368963,1.8989875951901267,3.7305660090470214,1.400514438489122,3.7758644720670036,41.88904093967385,0,2.8652069791310297,0,0,0,0,1.2600575258803106,0,0,0,0,0,0,0,0,0,7.167167167167166,5.152937747874456,1.8348728475310754,0,2.39384954574828,0,0,0,0,0,0,0,0,0,0,0,0,0,4.439249375958236,7.95441010630884,0,0.9831350337679451,3.462766564032387,1.8647128140799025,2.2389478085680614,0,4.223083843337007,6.98046147413236,3.019601880361374,24.676511954992968,27.59360626449234,7.813953193700029,3.7711762395306696,5.101683962443456,1.5649827042232105,14.165241190557646,8.37780818793477,7.975380443734874
D300712:bin_000007,8.980141316644165,5.216411068131227,9.4652615589534,9.465204539648944,0,0,0,2.378161150239025,0,0,1.3020358172462871,0,10.78617076597453,6.3160283545597204,1.1064596029631792,12.665013867094846,10.83554948363318,6.71271165565814,15.016318924935227,25.353918822756636,4.349717640404336,10.518978305295041,0,0,0.6726567346640879,1.2686795241396929,2.1177539867897677,3.4822259424150643,13.655439185490641,0,16.688410028099113,0,0.5996150056563151,1.580860216034741,3.0716299310294497,0,8.435435901178703,6.947517151406781,7.45310732401562,0,4.180313286866402,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1597338795022445,0,1.920353154764077,4.918713279567931,9.930082928876402,2.924577144838157,3.352621063387221,0,3.932735466919681,5.701417271831552,1.176308250921432,7.096337536036201,5.629458909608438,3.9723638835164037,2.4019952195015146,3.104416031091487,1.9452135715067695,6.353490037587126,2.723755154545123,5.34630104368135
07-TM1:bin_000001,0,0,0,0,0,0,0,15.85646715242289,0,0,0,0,0,1.3395327787065285,0,0,0,0,0,0,0,0.5946851589639569,0,0,0,0,0,0,0,2.570594394098775,1.4576581215221383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5338699772645097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1453314217275259,0,0,0,0,0,0,0,0,0,0,1.5005687110972734,0,0,0,0,1.2497332205117646,0,2.160800865746518,1.278809046147202,0,0,0.9056441751680397,1.1087983247503572,0,1.4007617966751116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9588996381842423,0,0,0,1.7012371035656806,1.4918308982120125,0,0,0,1.6180772292094037,1.0370126723395494,0,0,0,0,0,0,0.897207666175374,0,1.0807017367658542
MPB:bin_000622,0,0,0,0,0,0,0,3.1347843447344363,0,0.8298720443854378,0,0,1.3676561321724823,1.1938634055106057,0,0,0,0,0,0,1.1297704690519688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:bin_000067,2.466169402209586,1.327535372839178,0.7180480798397928,1.6169843513597506,0,0,0,0.48866289994337375,0,0,2.1531687253885914,0,3.8031115184527793,1.1372404377549983,0,0,2.0250279763516796,1.497901947823001,1.6101557524442436,2.3497348227421146,0,2.088436394852816,0,0,0,0,0,0,1.2588313061994854,0,3.5813214128603423,0,0,0.705436075720336,0,0,1.1201689404662307,0.7369312462285927,0.7105923646973514,0,0.8392905503804273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9435312032130648,0,0,0,0,0,0,1.1612102135400433,1.7402475297427291,0.6570784466656231,0.7290574536015285,0.5480299027598224,0,0.6456509954192644,0.777345403075471,1.2459405837569466
00:bin_000024,1.5331605075523826,0.6006436744526865,3.529142468536894,0.9510076946730279,0,0,0,0.6515107285949374,0,0,0,0,0.8116732098806732,1.075700716583897,0,3.570248547424821,1.1329605221251062,1.428814307298414,2.716644387507968,4.395600870514018,0.76389942254437,2.540671875880722,0,0,0,0,1.4674457727415828,0,0.7737978763234026,0,1.3897016670187643,0.5776160215639649,0,0.9158131923475786,1.0735697994509108,0,1.121687283098986,2.020315659857966,2.1457648136547336,0,2.833844829822208,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3992064739553807,0.9493579523765224,0,1.3905952774293715,3.3491830796930926,2.8187221921042416,1.2164099866233395,0,2.356244434983885,2.434538454805539,1.7113326755749694,2.5077457692129674,2.6308577880896853,1.64218097764645,1.023458877194558,1.3584940419098699,1.1253304640037687,0.6489673758878248,2.152157565053692,0.9158131923475786
D300759:bin_000036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694385994444912,0,0,0,0,0,0,0,0,1.6476837516426506,0,0,3.9282770218401155,13.915317687672433,0,1.9398397593556538,3.6019885641489156,0.8719635548333368,4.513096582990705,3.0960289199553865,3.661244527493963
14:bin_000014,1.7838284990143622,0,0,1.236447479583216,0,0,0,1.7100034419099472,0,1.0866461716574363,1.2240781157107545,0,10.23674864670359,2.974074204449451,0,3.5267843174066775,0.6136768985262367,0,5.14653540473732,5.320733205043963,2.930268077849745,4.71174982008198,0,0,0,1.4762077974905348,2.4345645983916895,0,2.1715811664945712,0,6.199544729184268,2.9641982696579996,0,2.2996749741856757,1.1597378672674366,0,2.269069354485435,4.802784426921995,2.5200745486404457,0,4.432436872242561,0,0,0,0,0,0,0,0,1.5130225445101537,0,0.5564258111955944,0,0.9502409336962985,1.4228679714634376,0,0.7973106167276824,2.3827892768860104,4.645551722519478,2.9891325604681,1.2101442473168749,0.807968803779843,3.8215467473951,2.282220970618605,1.633489392659345,1.3197084545824338,3.532308973997935,0,2.4982203761068873,2.2544021245971404,1.2787868831940925,0,1.5201117056228293,1.5602510247504617
MPB:bin_000055,1.354367620551224,0.9796172079141885,0,0,0,0,0,4.143044691440367,0,0.850074506840699,2.375090231372235,0.5958964249380517,0,12.627643093236975,0,0,0,0,6.627995576024417,0,0.9075376438952937,4.56037797974596,0,0,0,0,3.6879303139418553,2.3310826498262918,3.7705104879459332,0,15.164727659556506,2.9457113187077604,2.8391749792098477,0,5.7862054700262995,0,1.0320674909557561,1.3917793415537105,2.9927266126615195,0,4.731448218801052,0,0,0,0,0.6845975575264573,0,0.6151035708405976,0.5371141157747656,0,0,0.6821175139621176,3.378030402168086,5.352408913804239,2.4469059609693913,0,0.7052821761907375,3.4825616000607877,0,4.425347522700314,0,0.587928625401556,4.0233166308555415,7.101578363044608,1.9409770738440888,2.078487574454074,0,0,0.8034813479617209,5.183977018966529,3.4094794652392877,1.5193169010219891,0,2.5093291851526653
D300712:bin_000004,9.309142099688692,2.5038535869677703,0,0,0,0,0,0.9663058101643586,0,1.591842130933323,2.189674219020404,0,3.5601795848276865,4.622150412939139,0,3.9840617722687313,5.978320880870808,0,5.044027200159244,18.77299711271884,3.6270262588590407,7.1684887749579485,0,0,0.5717618852148526,3.4245551106262937,2.8852509993577766,0.6792364822408193,2.4573580114748506,0,4.467363225515425,2.2224290892957677,0.6525720867105346,2.288904392915837,3.7859727948891506,0,4.256053461494087,3.658964114229577,4.25397378719089,0,3.5937514700078776,0,0,0,0,0,0,0,0,0,0,2.129512212392185,0,0,3.713926935099802,0,0,2.301308164652766,3.0065405756835566,2.5846637884634522,1.9033476319194353,1.5963728499510037,5.077747633503948,0,1.677405873693457,4.457559046657493,3.4601323960274257,0,0,0,0,0,4.136843559471505,0
MPB:bin_000435,0,0,3.6769056396710638,4.43050122455171,0,0,0,0,0,0,0,0,0,0,0,2.337347840404673,2.6167754877600937,1.5116025742480006,1.7976473283334835,2.2081401247808325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6838129703805147,0,0,0,0,0,0,0.9566362808609669,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000212,0,0,0,0,0,0,0,2.353213813384263,0,0,0,5.707510418373095,0,3.314780704733517,1.6289820560254755,7.382601017264732,3.435965462543801,0,0,0,0,0,0,1.4375556878523568,3.234430375700718,3.3220126339005667,4.652527778998637,6.297531954338957,1.9726385353944995,0,3.827248790349969,0,3.8312443313262396,1.2062937761458212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5374801721279052,1.387571470239213,1.964607498032196,0,1.4734756012290282,3.807670639566244,4.175819785119806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0910224189804179,0,0,1.4378353757206956
MPB:bin_000460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8578970791502687,0.9439608755889858,0,0,0,0.8807377894577839,0,0,1.0306337576359033,0,0,0,0,0,0,0.7189037433589366
MPB:bin_000453,0,0,0,0,0,0,0,0,0,0,0,0,0.9520216045381539,0,0,0.7436453427837267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7009329852662836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5443437512366797,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000470,1.2873775734999422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3934093385467636,0.661691064616176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7842386809163964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000601,0,0,0,0,0,0,0,0.566570954973234,0,0,0,0,0.5746583558378742,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2467446594039653,0,0,0,0,0,0,0.5237400799940994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7684324805546534,0,0,0,0.821421131019776,0,0,0,0,0,0,0,0,0,0
MPB:bin_000168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62424312703482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7877396712988696,0,13.05028924980447,0,0,2.9953823655780574,5.1427356937395645,0.8258237883071388,0,0,5.2989654821164915,1.3148679651215456,2.222428218007611,0,0.5248369235931477,0,0
00:bin_000043,0,0,0,0,0,0,0,0.8436543968605276,0,0,0,0,0,0,0,0,0,0,0.89132892690915555,0,1.1318820401545198,3.952218541031263,0,0,0,0,1.0935945881154665,0,0,0,0,0,0,1.885804840923521,2.2164591202607884,0,0.6133383726256052,1.218065764242427,0,0,0.7811601097967834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5795966315911886,0,0,0,3.6394884067122786,0,0,0,0.7513358107663626,1.3732112504006755,0.6130796736253413,0.6268276776393643,0,0,0,0,0,0,0,0.857587185874739
D300763:bin_000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.060232840281609,0,0,0
MPB:bin_000272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7455128005323874,0,5.316628850916398,0,0,0,0,0,0,0,0,0,0,0,0,1.1377661897308466,0,0,0,0,0,0,0,0,0.8271157727507447,0,0,1.7658632546909256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8369968178214849,0,0,0.733269944688641,0,1.0546208104770567,0,0,0,0,0,1.2166217494173397,0,1.5206687362769957,0.7126884508095869,0,1.0805525287602677
MPB:bin_000156,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4376264978579794,0,1.5784113454849589,0,0,0,0,0,0,0,0,0,0,6.39923516884197,0,0,0,4.119014000956185,0.6866565096399737,0.6617240241090381,0,3.3298523785414993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2300613532965503,0,0,0,1.0082239025301334,2.162827044316979,3.0827740899495946,0
14:bin_000004,0.9346510726169328,1.2409464762735722,4.250775727585679,0,0,0,0,0,0,0,0,0,0,0,0,10.461711442086832,2.5695325236558433,5.332814264121445,3.149893983637504,0.6736446649935806,0,0,0,0,0,0,0,0,0,0,0,4.458284217134694,0,3.8085666942266716,2.2693938115299908,0,1.0319920970468714,0,2.5860436509429534,0,1.1989690340182082,0,0,0,0,0,0,0,0,0,0,0,0,0,2.325363734537143,0,0,0,1.0450517457485402,1.7551235022992755,0,0,1.3068510606144939,1.7677633765783907,2.7351102125520015,0,1.5969618282015652,2.3816601487618367,7.072172904773706,5.0681231699001215,5.686963951949199,1.1975231443405234,4.214488560836042,1.574993633421258
MPB:bin_000400,4.360281582220982,2.1226965064596595,0,3.0024489284286764,0,0,0,0,0,0,0,0,0.8432535263063947,0,0,2.092879858109007,6.347121088158659,0.6159188643067529,1.933197189585034,15.71825863400118,5.769267991298024,5.418749556437032,0,0,0,0.7790117831830417,2.9575165758137056,0,0,0,0,6.035912701277738,0,11.738588641777165,3.8102635017495197,0,0,0.9213666931601131,1.5539681335146809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1253365317999702,0,0.5632904061669616,0,6.893037651314498,0,0,1.4885742787858156,0,2.0027386460937424,6.831699229437035,0,9.66229919078753,5.864155903127998,1.169623701915854,10.723854824106352,0,0,0,0
00:bin_000105,0,5.583036792891272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9091193531081229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1284435385217673,1.249323674115091,2.1870604835663303,0,3.236176433104979,0,0,0,0,0,0,0,0,0,0,0,0,0,2.268105119930036,0.7656886619164234,0,0,0.8181158419370126,2.9971634377272705,0,0,1.5425953667193484,2.448738504367787,0,0,0,0,0,0,0,1.1461863614544994,0,0
MPB:bin_000057,0,1.0035341581986987,0,0,0,0,0,1.5004180678412165,0,0,0,0,0,0,0,0,0,0,1.973657156955918,0,0,1.025893934132612,0,0,0,0,0,0,0,0,0,0,0,2.603500347247606,0.5612218089772645,0,0,0,1.4128636961766212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9726074183054317,0,0,0.768028318956064,0,4.154977520286571,0,1.7186186398859566,0,1.1446320546092552,1.1598812504569047,0,0,0,1.0336042016960305,0,0,0,0,0
MPB:bin_000111,7.968807226337986,17.156750758787247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.064387222639238,0,0,0,22.261294779326175,9.261555867410767,0,9.913913456552404,0,0,0,0,0,0,0,0,0,0,0,0,0,10.830804042513844,2.9514738784997587,5.869767812915883,15.566651799150739,2.9005254397702425,3.908071610659646,1.5224698932802454,1.7022399181924002,1.8106639977662464,3.645714347878115,10.153697478686873,1.427009562351098,0,0,19.518328746160737,0.8006701260837875,12.181118980015883,6.137111132868451,0,1.8464729538127926
MPB:bin_000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.579519563889235,0,0,0,2.8074212406916472,0,0,0,0,3.0270771608606353,0,0,18.020654106425024,0,4.879819306429564
MPB:bin_000198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92248210940877,0,0,0,21.1547956390183,1.761971086883435,0.9215695691849575,0,0,0.6770087892032083,0,1.269871764084338,0,0,2.302963354305749
MPB:bin_000209,4.544799141683221,0,0,0,0,0,0,0.6586807901810029,0,0,0,0,0,0,0,0,0,0,1.0492686677017677,0,0.7376241744370245,6.245473617704291,0,0,0,0.8249239567774321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.222605269315241,0,0,0,0,2.900456619807482,0,0,0,1.8846135444432575,0,1.7016575816780566,1.1875916336397783,0,0
MPB:bin_000044,0,32.887108269416984,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766953302971901,130.12018015362312,1.0682162067363574,1.0137839164009574,0,0,0.7402231770546674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.236830370885861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645421437460237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9946836397151424,0
MPB:bin_000447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8699434990228305,0.8533892588018351,0,0,2.674846612230534,0.5940793948222974,0,0,0,0,0,0,0,0,0
MPB:bin_000187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4429042179034146,0,5.228739708164329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5438878183433346,1.3723916033754837,0.6108242694001685,0,10.399483373949566,5.995515801977981,3.489013922159878,1.829751814255106,2.9452815891848525,0,6.10015745484964,4.007168912048146,9.487406203451568,1.8760087113269017,8.998404720121155,1.6155707194100677,0,0,3.613635444859187,4.997921678910275
MPB:bin_000007,44.02460069397517,9.55482019669743,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83110994768867,0.6133812865713387,0,0,0,1.834951138628581,5.752610231510001,0,0,0,0,3.7932471863276365,0,0,0,0,0,0,0,0,0,0,1.6231877047746004,0,0,0.7054987359636481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9542514159056604,0,2.9885888175818422,4.965450621490468,0,0,1.7581984529959156,0,0,2.179377926240598,0,0,0,2.6133613692849837,4.169043699948927,0,1.3436343641477464,1.5966550340229932,4.2550436971036
MPB:bin_000403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181441531537967,0,0,0,0,3.695978284163154,0,0,0,0,0,2.994321022930209,0,0,1.5879705693263804,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7179084220301449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.368006751797294,0,0,0,0,0,0,0,0,0,2.6607146190233806,1.4360685410336647,0,0.9173495058989944,0,0,0,0,0,5.385975895518661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3124618180919314,0,0,0,0,0,0,0,0,0
MPB:bin_000604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1644588873453727,6.502061696544729,0,3.5706902824634517,0,0,3.6000446517166105,0,0,0,0,9.782378007100174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8632665211351459,0,0,0,0.9199080505391282,0,0.8170988511829949,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.962645138834983,0,0,0,0,0,0,0,0,0,1.3228698990131686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MPB:bin_000085,4.380593382661266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6791128264596316,0,0,0.903863567179706,0,0,0.8929247214047247,0.5802560463365087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338765556778963,0,0,0,0,0.6431544095426514,0,0,3.423195767219152,3.3656010868130006,2.234922209889932,2.4922336957332427,1.022119119610754,2.8388790887389,2.4460750813645715,2.3061075774710607,0,0,0,0
